Symbol,Company,Activity,Sector,Schedule,Amount to be Spent as decided by Company (Rs.lacs),Actual Amount Spent (Rs.lacs),Direct-Agency Name/s,Direct-Amount (Rs.lacs),Implementing Agency Name/s,Implementing Agency-Amount (Rs.lacs),Resolved_State,Resolved_Location,Location_Class
ACC,ACC LTD.,ACC -DRONA,"PROMOTING LOCAL, ARTS AND CULTURE TRAINING TO PROMOTE RURAL SPORTS, NATIONALLY RECOGNIZED SPORTS, PARALYMPIC SPORTS AND OLYMPIC SPORTS) (V) PROTECTION OF NATIONAL HERITAGE, ART AND CULTURE INCLUDING RESTORATION OF BUILDINGS AND SITES OF HISTORICAL IMPORTANCE AND WORKS OF ART; SETTING UP PUBLIC LIBRARIES; PROMOTION AND DEVELOPMENT OF TRADITIONAL ARTS AND HANDICRAFTS)","SCHEDULE VII (V), SCHEDULE VII (VII)",25.0,20.5,"ACC AYUSHMAAN TRUST,ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC",,"SNEH SARVODAY SEVA SANGH,SADBHAWANA SEWA EVAM SHIKSHA SANSTHAN,RANTHAMBHOR SEVA SANSTHAN,HEAD HELD HIGH FOUNDATION,SANSKAR,LOKA KALYAN PARISHAD,VISION SPRING,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,JAN SEVAK SAMITI,JHARKRAFT,FORUM FOR RURAL DEVELOPMENT,MART,SERDS,SARVA SEVA SAMITI SANSTHA,DILASA JANVIKAS PRATISHTHAN,DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE,IIMPACT,AMHI AMCHYA AROGYASATHI,PATANG,AHEAD TRUST,AKRUTI RURAL DEVELOPMENT TRUST,DEVELOPMENT EDUCATION EMPOWERMENT OF THE DISADVANTAGED IN SOCIETY,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,SEEDS-IL&FS,SEED CSR,SATTVA MEDIA & CONSULTING PVT.LTD.,PHIA FOUNDATION,NAAD GUNJAN KALA PARISHAD,AGRANEE JAN KALYAN ANUSTHAN,MANTHAN YUVA KENDRA,HARITIKA,INNOVATIVE DEVELOPMENT SOLUTION,MAHASHAKTI FOUNDATION,AMERICAN INDIA FOUNDATION,UDYOGI,SARASWATHI WOMEN EDUCATIONAL SERVICE TRAINING IMPROVEMENT CENTRE,PANCHAM RESEARCH & BIO TECH SANSTHAN",,JHARKHAND,WEST SINGHBHUM,District
ACC,ACC LTD.,ACC -DRONA,"PROMOTING LOCAL, ARTS AND CULTURE TRAINING TO PROMOTE RURAL SPORTS, NATIONALLY RECOGNIZED SPORTS, PARALYMPIC SPORTS AND OLYMPIC SPORTS) (V) PROTECTION OF NATIONAL HERITAGE, ART AND CULTURE INCLUDING RESTORATION OF BUILDINGS AND SITES OF HISTORICAL IMPORTANCE AND WORKS OF ART; SETTING UP PUBLIC LIBRARIES; PROMOTION AND DEVELOPMENT OF TRADITIONAL ARTS AND HANDICRAFTS)","SCHEDULE VII (V), SCHEDULE VII (VII)",25.0,20.5,"ACC AYUSHMAAN TRUST,ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC",,"SNEH SARVODAY SEVA SANGH,SADBHAWANA SEWA EVAM SHIKSHA SANSTHAN,RANTHAMBHOR SEVA SANSTHAN,HEAD HELD HIGH FOUNDATION,SANSKAR,LOKA KALYAN PARISHAD,VISION SPRING,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,JAN SEVAK SAMITI,JHARKRAFT,FORUM FOR RURAL DEVELOPMENT,MART,SERDS,SARVA SEVA SAMITI SANSTHA,DILASA JANVIKAS PRATISHTHAN,DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE,IIMPACT,AMHI AMCHYA AROGYASATHI,PATANG,AHEAD TRUST,AKRUTI RURAL DEVELOPMENT TRUST,DEVELOPMENT EDUCATION EMPOWERMENT OF THE DISADVANTAGED IN SOCIETY,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,SEEDS-IL&FS,SEED CSR,SATTVA MEDIA & CONSULTING PVT.LTD.,PHIA FOUNDATION,NAAD GUNJAN KALA PARISHAD,AGRANEE JAN KALYAN ANUSTHAN,MANTHAN YUVA KENDRA,HARITIKA,INNOVATIVE DEVELOPMENT SOLUTION,MAHASHAKTI FOUNDATION,AMERICAN INDIA FOUNDATION,UDYOGI,SARASWATHI WOMEN EDUCATIONAL SERVICE TRAINING IMPROVEMENT CENTRE,PANCHAM RESEARCH & BIO TECH SANSTHAN",,KARNATAKA,BELLARY,City
ACC,ACC LTD.,ACC -DRONA,"PROMOTING LOCAL, ARTS AND CULTURE TRAINING TO PROMOTE RURAL SPORTS, NATIONALLY RECOGNIZED SPORTS, PARALYMPIC SPORTS AND OLYMPIC SPORTS) (V) PROTECTION OF NATIONAL HERITAGE, ART AND CULTURE INCLUDING RESTORATION OF BUILDINGS AND SITES OF HISTORICAL IMPORTANCE AND WORKS OF ART; SETTING UP PUBLIC LIBRARIES; PROMOTION AND DEVELOPMENT OF TRADITIONAL ARTS AND HANDICRAFTS)","SCHEDULE VII (V), SCHEDULE VII (VII)",25.0,20.5,"ACC AYUSHMAAN TRUST,ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC",,"SNEH SARVODAY SEVA SANGH,SADBHAWANA SEWA EVAM SHIKSHA SANSTHAN,RANTHAMBHOR SEVA SANSTHAN,HEAD HELD HIGH FOUNDATION,SANSKAR,LOKA KALYAN PARISHAD,VISION SPRING,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,JAN SEVAK SAMITI,JHARKRAFT,FORUM FOR RURAL DEVELOPMENT,MART,SERDS,SARVA SEVA SAMITI SANSTHA,DILASA JANVIKAS PRATISHTHAN,DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE,IIMPACT,AMHI AMCHYA AROGYASATHI,PATANG,AHEAD TRUST,AKRUTI RURAL DEVELOPMENT TRUST,DEVELOPMENT EDUCATION EMPOWERMENT OF THE DISADVANTAGED IN SOCIETY,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,SEEDS-IL&FS,SEED CSR,SATTVA MEDIA & CONSULTING PVT.LTD.,PHIA FOUNDATION,NAAD GUNJAN KALA PARISHAD,AGRANEE JAN KALYAN ANUSTHAN,MANTHAN YUVA KENDRA,HARITIKA,INNOVATIVE DEVELOPMENT SOLUTION,MAHASHAKTI FOUNDATION,AMERICAN INDIA FOUNDATION,UDYOGI,SARASWATHI WOMEN EDUCATIONAL SERVICE TRAINING IMPROVEMENT CENTRE,PANCHAM RESEARCH & BIO TECH SANSTHAN",,KARNATAKA,CHIKKABALLAPUR,Town
ACC,ACC LTD.,ACC -DRONA,"PROMOTING LOCAL, ARTS AND CULTURE TRAINING TO PROMOTE RURAL SPORTS, NATIONALLY RECOGNIZED SPORTS, PARALYMPIC SPORTS AND OLYMPIC SPORTS) (V) PROTECTION OF NATIONAL HERITAGE, ART AND CULTURE INCLUDING RESTORATION OF BUILDINGS AND SITES OF HISTORICAL IMPORTANCE AND WORKS OF ART; SETTING UP PUBLIC LIBRARIES; PROMOTION AND DEVELOPMENT OF TRADITIONAL ARTS AND HANDICRAFTS)","SCHEDULE VII (V), SCHEDULE VII (VII)",25.0,20.5,"ACC AYUSHMAAN TRUST,ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC",,"SNEH SARVODAY SEVA SANGH,SADBHAWANA SEWA EVAM SHIKSHA SANSTHAN,RANTHAMBHOR SEVA SANSTHAN,HEAD HELD HIGH FOUNDATION,SANSKAR,LOKA KALYAN PARISHAD,VISION SPRING,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,JAN SEVAK SAMITI,JHARKRAFT,FORUM FOR RURAL DEVELOPMENT,MART,SERDS,SARVA SEVA SAMITI SANSTHA,DILASA JANVIKAS PRATISHTHAN,DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE,IIMPACT,AMHI AMCHYA AROGYASATHI,PATANG,AHEAD TRUST,AKRUTI RURAL DEVELOPMENT TRUST,DEVELOPMENT EDUCATION EMPOWERMENT OF THE DISADVANTAGED IN SOCIETY,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,SEEDS-IL&FS,SEED CSR,SATTVA MEDIA & CONSULTING PVT.LTD.,PHIA FOUNDATION,NAAD GUNJAN KALA PARISHAD,AGRANEE JAN KALYAN ANUSTHAN,MANTHAN YUVA KENDRA,HARITIKA,INNOVATIVE DEVELOPMENT SOLUTION,MAHASHAKTI FOUNDATION,AMERICAN INDIA FOUNDATION,UDYOGI,SARASWATHI WOMEN EDUCATIONAL SERVICE TRAINING IMPROVEMENT CENTRE,PANCHAM RESEARCH & BIO TECH SANSTHAN",,KARNATAKA,GULBARGA,City
ACC,ACC LTD.,ACC -DRONA,"PROMOTING LOCAL, ARTS AND CULTURE TRAINING TO PROMOTE RURAL SPORTS, NATIONALLY RECOGNIZED SPORTS, PARALYMPIC SPORTS AND OLYMPIC SPORTS) (V) PROTECTION OF NATIONAL HERITAGE, ART AND CULTURE INCLUDING RESTORATION OF BUILDINGS AND SITES OF HISTORICAL IMPORTANCE AND WORKS OF ART; SETTING UP PUBLIC LIBRARIES; PROMOTION AND DEVELOPMENT OF TRADITIONAL ARTS AND HANDICRAFTS)","SCHEDULE VII (V), SCHEDULE VII (VII)",25.0,20.5,"ACC AYUSHMAAN TRUST,ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC",,"SNEH SARVODAY SEVA SANGH,SADBHAWANA SEWA EVAM SHIKSHA SANSTHAN,RANTHAMBHOR SEVA SANSTHAN,HEAD HELD HIGH FOUNDATION,SANSKAR,LOKA KALYAN PARISHAD,VISION SPRING,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,JAN SEVAK SAMITI,JHARKRAFT,FORUM FOR RURAL DEVELOPMENT,MART,SERDS,SARVA SEVA SAMITI SANSTHA,DILASA JANVIKAS PRATISHTHAN,DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE,IIMPACT,AMHI AMCHYA AROGYASATHI,PATANG,AHEAD TRUST,AKRUTI RURAL DEVELOPMENT TRUST,DEVELOPMENT EDUCATION EMPOWERMENT OF THE DISADVANTAGED IN SOCIETY,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,SEEDS-IL&FS,SEED CSR,SATTVA MEDIA & CONSULTING PVT.LTD.,PHIA FOUNDATION,NAAD GUNJAN KALA PARISHAD,AGRANEE JAN KALYAN ANUSTHAN,MANTHAN YUVA KENDRA,HARITIKA,INNOVATIVE DEVELOPMENT SOLUTION,MAHASHAKTI FOUNDATION,AMERICAN INDIA FOUNDATION,UDYOGI,SARASWATHI WOMEN EDUCATIONAL SERVICE TRAINING IMPROVEMENT CENTRE,PANCHAM RESEARCH & BIO TECH SANSTHAN",,MADHYA PRADESH,KATNI,District
ACC,ACC LTD.,ACC -DRONA,"PROMOTING LOCAL, ARTS AND CULTURE TRAINING TO PROMOTE RURAL SPORTS, NATIONALLY RECOGNIZED SPORTS, PARALYMPIC SPORTS AND OLYMPIC SPORTS) (V) PROTECTION OF NATIONAL HERITAGE, ART AND CULTURE INCLUDING RESTORATION OF BUILDINGS AND SITES OF HISTORICAL IMPORTANCE AND WORKS OF ART; SETTING UP PUBLIC LIBRARIES; PROMOTION AND DEVELOPMENT OF TRADITIONAL ARTS AND HANDICRAFTS)","SCHEDULE VII (V), SCHEDULE VII (VII)",25.0,20.5,"ACC AYUSHMAAN TRUST,ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC",,"SNEH SARVODAY SEVA SANGH,SADBHAWANA SEWA EVAM SHIKSHA SANSTHAN,RANTHAMBHOR SEVA SANSTHAN,HEAD HELD HIGH FOUNDATION,SANSKAR,LOKA KALYAN PARISHAD,VISION SPRING,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,JAN SEVAK SAMITI,JHARKRAFT,FORUM FOR RURAL DEVELOPMENT,MART,SERDS,SARVA SEVA SAMITI SANSTHA,DILASA JANVIKAS PRATISHTHAN,DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE,IIMPACT,AMHI AMCHYA AROGYASATHI,PATANG,AHEAD TRUST,AKRUTI RURAL DEVELOPMENT TRUST,DEVELOPMENT EDUCATION EMPOWERMENT OF THE DISADVANTAGED IN SOCIETY,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,SEEDS-IL&FS,SEED CSR,SATTVA MEDIA & CONSULTING PVT.LTD.,PHIA FOUNDATION,NAAD GUNJAN KALA PARISHAD,AGRANEE JAN KALYAN ANUSTHAN,MANTHAN YUVA KENDRA,HARITIKA,INNOVATIVE DEVELOPMENT SOLUTION,MAHASHAKTI FOUNDATION,AMERICAN INDIA FOUNDATION,UDYOGI,SARASWATHI WOMEN EDUCATIONAL SERVICE TRAINING IMPROVEMENT CENTRE,PANCHAM RESEARCH & BIO TECH SANSTHAN",,MAHARASHTRA,CHANDRAPUR,District
ACC,ACC LTD.,ACC -DRONA,"PROMOTING LOCAL, ARTS AND CULTURE TRAINING TO PROMOTE RURAL SPORTS, NATIONALLY RECOGNIZED SPORTS, PARALYMPIC SPORTS AND OLYMPIC SPORTS) (V) PROTECTION OF NATIONAL HERITAGE, ART AND CULTURE INCLUDING RESTORATION OF BUILDINGS AND SITES OF HISTORICAL IMPORTANCE AND WORKS OF ART; SETTING UP PUBLIC LIBRARIES; PROMOTION AND DEVELOPMENT OF TRADITIONAL ARTS AND HANDICRAFTS)","SCHEDULE VII (V), SCHEDULE VII (VII)",25.0,20.5,"ACC AYUSHMAAN TRUST,ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC",,"SNEH SARVODAY SEVA SANGH,SADBHAWANA SEWA EVAM SHIKSHA SANSTHAN,RANTHAMBHOR SEVA SANSTHAN,HEAD HELD HIGH FOUNDATION,SANSKAR,LOKA KALYAN PARISHAD,VISION SPRING,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,JAN SEVAK SAMITI,JHARKRAFT,FORUM FOR RURAL DEVELOPMENT,MART,SERDS,SARVA SEVA SAMITI SANSTHA,DILASA JANVIKAS PRATISHTHAN,DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE,IIMPACT,AMHI AMCHYA AROGYASATHI,PATANG,AHEAD TRUST,AKRUTI RURAL DEVELOPMENT TRUST,DEVELOPMENT EDUCATION EMPOWERMENT OF THE DISADVANTAGED IN SOCIETY,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,SEEDS-IL&FS,SEED CSR,SATTVA MEDIA & CONSULTING PVT.LTD.,PHIA FOUNDATION,NAAD GUNJAN KALA PARISHAD,AGRANEE JAN KALYAN ANUSTHAN,MANTHAN YUVA KENDRA,HARITIKA,INNOVATIVE DEVELOPMENT SOLUTION,MAHASHAKTI FOUNDATION,AMERICAN INDIA FOUNDATION,UDYOGI,SARASWATHI WOMEN EDUCATIONAL SERVICE TRAINING IMPROVEMENT CENTRE,PANCHAM RESEARCH & BIO TECH SANSTHAN",,MAHARASHTRA,YAVATMAL,District
ACC,ACC LTD.,ACC -DRONA,"PROMOTING LOCAL, ARTS AND CULTURE TRAINING TO PROMOTE RURAL SPORTS, NATIONALLY RECOGNIZED SPORTS, PARALYMPIC SPORTS AND OLYMPIC SPORTS) (V) PROTECTION OF NATIONAL HERITAGE, ART AND CULTURE INCLUDING RESTORATION OF BUILDINGS AND SITES OF HISTORICAL IMPORTANCE AND WORKS OF ART; SETTING UP PUBLIC LIBRARIES; PROMOTION AND DEVELOPMENT OF TRADITIONAL ARTS AND HANDICRAFTS)","SCHEDULE VII (V), SCHEDULE VII (VII)",25.0,20.5,"ACC AYUSHMAAN TRUST,ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC",,"SNEH SARVODAY SEVA SANGH,SADBHAWANA SEWA EVAM SHIKSHA SANSTHAN,RANTHAMBHOR SEVA SANSTHAN,HEAD HELD HIGH FOUNDATION,SANSKAR,LOKA KALYAN PARISHAD,VISION SPRING,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,JAN SEVAK SAMITI,JHARKRAFT,FORUM FOR RURAL DEVELOPMENT,MART,SERDS,SARVA SEVA SAMITI SANSTHA,DILASA JANVIKAS PRATISHTHAN,DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE,IIMPACT,AMHI AMCHYA AROGYASATHI,PATANG,AHEAD TRUST,AKRUTI RURAL DEVELOPMENT TRUST,DEVELOPMENT EDUCATION EMPOWERMENT OF THE DISADVANTAGED IN SOCIETY,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,SEEDS-IL&FS,SEED CSR,SATTVA MEDIA & CONSULTING PVT.LTD.,PHIA FOUNDATION,NAAD GUNJAN KALA PARISHAD,AGRANEE JAN KALYAN ANUSTHAN,MANTHAN YUVA KENDRA,HARITIKA,INNOVATIVE DEVELOPMENT SOLUTION,MAHASHAKTI FOUNDATION,AMERICAN INDIA FOUNDATION,UDYOGI,SARASWATHI WOMEN EDUCATIONAL SERVICE TRAINING IMPROVEMENT CENTRE,PANCHAM RESEARCH & BIO TECH SANSTHAN",,ODISHA,BARGARH,District
ACC,ACC LTD.,ACC -DRONA,"PROMOTING LOCAL, ARTS AND CULTURE TRAINING TO PROMOTE RURAL SPORTS, NATIONALLY RECOGNIZED SPORTS, PARALYMPIC SPORTS AND OLYMPIC SPORTS) (V) PROTECTION OF NATIONAL HERITAGE, ART AND CULTURE INCLUDING RESTORATION OF BUILDINGS AND SITES OF HISTORICAL IMPORTANCE AND WORKS OF ART; SETTING UP PUBLIC LIBRARIES; PROMOTION AND DEVELOPMENT OF TRADITIONAL ARTS AND HANDICRAFTS)","SCHEDULE VII (V), SCHEDULE VII (VII)",25.0,20.5,"ACC AYUSHMAAN TRUST,ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC",,"SNEH SARVODAY SEVA SANGH,SADBHAWANA SEWA EVAM SHIKSHA SANSTHAN,RANTHAMBHOR SEVA SANSTHAN,HEAD HELD HIGH FOUNDATION,SANSKAR,LOKA KALYAN PARISHAD,VISION SPRING,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,JAN SEVAK SAMITI,JHARKRAFT,FORUM FOR RURAL DEVELOPMENT,MART,SERDS,SARVA SEVA SAMITI SANSTHA,DILASA JANVIKAS PRATISHTHAN,DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE,IIMPACT,AMHI AMCHYA AROGYASATHI,PATANG,AHEAD TRUST,AKRUTI RURAL DEVELOPMENT TRUST,DEVELOPMENT EDUCATION EMPOWERMENT OF THE DISADVANTAGED IN SOCIETY,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,SEEDS-IL&FS,SEED CSR,SATTVA MEDIA & CONSULTING PVT.LTD.,PHIA FOUNDATION,NAAD GUNJAN KALA PARISHAD,AGRANEE JAN KALYAN ANUSTHAN,MANTHAN YUVA KENDRA,HARITIKA,INNOVATIVE DEVELOPMENT SOLUTION,MAHASHAKTI FOUNDATION,AMERICAN INDIA FOUNDATION,UDYOGI,SARASWATHI WOMEN EDUCATIONAL SERVICE TRAINING IMPROVEMENT CENTRE,PANCHAM RESEARCH & BIO TECH SANSTHAN",,RAJASTHAN,BUNDI,District
ACC,ACC LTD.,ACC -DRONA,"PROMOTING LOCAL, ARTS AND CULTURE TRAINING TO PROMOTE RURAL SPORTS, NATIONALLY RECOGNIZED SPORTS, PARALYMPIC SPORTS AND OLYMPIC SPORTS) (V) PROTECTION OF NATIONAL HERITAGE, ART AND CULTURE INCLUDING RESTORATION OF BUILDINGS AND SITES OF HISTORICAL IMPORTANCE AND WORKS OF ART; SETTING UP PUBLIC LIBRARIES; PROMOTION AND DEVELOPMENT OF TRADITIONAL ARTS AND HANDICRAFTS)","SCHEDULE VII (V), SCHEDULE VII (VII)",25.0,20.5,"ACC AYUSHMAAN TRUST,ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC",,"SNEH SARVODAY SEVA SANGH,SADBHAWANA SEWA EVAM SHIKSHA SANSTHAN,RANTHAMBHOR SEVA SANSTHAN,HEAD HELD HIGH FOUNDATION,SANSKAR,LOKA KALYAN PARISHAD,VISION SPRING,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,JAN SEVAK SAMITI,JHARKRAFT,FORUM FOR RURAL DEVELOPMENT,MART,SERDS,SARVA SEVA SAMITI SANSTHA,DILASA JANVIKAS PRATISHTHAN,DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE,IIMPACT,AMHI AMCHYA AROGYASATHI,PATANG,AHEAD TRUST,AKRUTI RURAL DEVELOPMENT TRUST,DEVELOPMENT EDUCATION EMPOWERMENT OF THE DISADVANTAGED IN SOCIETY,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,SEEDS-IL&FS,SEED CSR,SATTVA MEDIA & CONSULTING PVT.LTD.,PHIA FOUNDATION,NAAD GUNJAN KALA PARISHAD,AGRANEE JAN KALYAN ANUSTHAN,MANTHAN YUVA KENDRA,HARITIKA,INNOVATIVE DEVELOPMENT SOLUTION,MAHASHAKTI FOUNDATION,AMERICAN INDIA FOUNDATION,UDYOGI,SARASWATHI WOMEN EDUCATIONAL SERVICE TRAINING IMPROVEMENT CENTRE,PANCHAM RESEARCH & BIO TECH SANSTHAN",,TAMIL NADU,COIMBATORE,City
ACC,ACC LTD.,ACC -DRONA,"PROMOTING LOCAL, ARTS AND CULTURE TRAINING TO PROMOTE RURAL SPORTS, NATIONALLY RECOGNIZED SPORTS, PARALYMPIC SPORTS AND OLYMPIC SPORTS) (V) PROTECTION OF NATIONAL HERITAGE, ART AND CULTURE INCLUDING RESTORATION OF BUILDINGS AND SITES OF HISTORICAL IMPORTANCE AND WORKS OF ART; SETTING UP PUBLIC LIBRARIES; PROMOTION AND DEVELOPMENT OF TRADITIONAL ARTS AND HANDICRAFTS)","SCHEDULE VII (V), SCHEDULE VII (VII)",25.0,20.5,"ACC AYUSHMAAN TRUST,ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC",,"SNEH SARVODAY SEVA SANGH,SADBHAWANA SEWA EVAM SHIKSHA SANSTHAN,RANTHAMBHOR SEVA SANSTHAN,HEAD HELD HIGH FOUNDATION,SANSKAR,LOKA KALYAN PARISHAD,VISION SPRING,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,JAN SEVAK SAMITI,JHARKRAFT,FORUM FOR RURAL DEVELOPMENT,MART,SERDS,SARVA SEVA SAMITI SANSTHA,DILASA JANVIKAS PRATISHTHAN,DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE,IIMPACT,AMHI AMCHYA AROGYASATHI,PATANG,AHEAD TRUST,AKRUTI RURAL DEVELOPMENT TRUST,DEVELOPMENT EDUCATION EMPOWERMENT OF THE DISADVANTAGED IN SOCIETY,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,SEEDS-IL&FS,SEED CSR,SATTVA MEDIA & CONSULTING PVT.LTD.,PHIA FOUNDATION,NAAD GUNJAN KALA PARISHAD,AGRANEE JAN KALYAN ANUSTHAN,MANTHAN YUVA KENDRA,HARITIKA,INNOVATIVE DEVELOPMENT SOLUTION,MAHASHAKTI FOUNDATION,AMERICAN INDIA FOUNDATION,UDYOGI,SARASWATHI WOMEN EDUCATIONAL SERVICE TRAINING IMPROVEMENT CENTRE,PANCHAM RESEARCH & BIO TECH SANSTHAN",,UTTAR PRADESH,GAURIGANJ,District
ACC,ACC LTD.,ACC -DRONA,"PROMOTING LOCAL, ARTS AND CULTURE TRAINING TO PROMOTE RURAL SPORTS, NATIONALLY RECOGNIZED SPORTS, PARALYMPIC SPORTS AND OLYMPIC SPORTS) (V) PROTECTION OF NATIONAL HERITAGE, ART AND CULTURE INCLUDING RESTORATION OF BUILDINGS AND SITES OF HISTORICAL IMPORTANCE AND WORKS OF ART; SETTING UP PUBLIC LIBRARIES; PROMOTION AND DEVELOPMENT OF TRADITIONAL ARTS AND HANDICRAFTS)","SCHEDULE VII (V), SCHEDULE VII (VII)",25.0,20.5,"ACC AYUSHMAAN TRUST,ACC MAVIM LOKSANCHALIT SADHAN KENDRA-CMRC",,"SNEH SARVODAY SEVA SANGH,SADBHAWANA SEWA EVAM SHIKSHA SANSTHAN,RANTHAMBHOR SEVA SANSTHAN,HEAD HELD HIGH FOUNDATION,SANSKAR,LOKA KALYAN PARISHAD,VISION SPRING,HIMACHAL PRADESH VOLUNTARY HEALTH ASSOCIATION,JAN SEVAK SAMITI,JHARKRAFT,FORUM FOR RURAL DEVELOPMENT,MART,SERDS,SARVA SEVA SAMITI SANSTHA,DILASA JANVIKAS PRATISHTHAN,DEVELOPMENTAL ASSOCIATION FOR HUMAN ADVANCEMENT,MAHATMA GANDHI INTEGRATED DEVELOPMENT & EDUCATION INSTITUTE,IIMPACT,AMHI AMCHYA AROGYASATHI,PATANG,AHEAD TRUST,AKRUTI RURAL DEVELOPMENT TRUST,DEVELOPMENT EDUCATION EMPOWERMENT OF THE DISADVANTAGED IN SOCIETY,SELF RELIANT INITIATIVES THROUGH JOINT ACTION,SEEDS-IL&FS,SEED CSR,SATTVA MEDIA & CONSULTING PVT.LTD.,PHIA FOUNDATION,NAAD GUNJAN KALA PARISHAD,AGRANEE JAN KALYAN ANUSTHAN,MANTHAN YUVA KENDRA,HARITIKA,INNOVATIVE DEVELOPMENT SOLUTION,MAHASHAKTI FOUNDATION,AMERICAN INDIA FOUNDATION,UDYOGI,SARASWATHI WOMEN EDUCATIONAL SERVICE TRAINING IMPROVEMENT CENTRE,PANCHAM RESEARCH & BIO TECH SANSTHAN",,WEST BENGAL,PURULIA,District
